evaluation,label
别抱怨了，行动起来，星星之火可,1.0
垃圾中远,2.0
快卖快卖快卖，下午要破14了,2.0
无耻,2.0
堂堂央企，贻笑大方，还年赚近九百亿，真是丢人现眼，,2.0
雄起一次行不行，天天磨的我受不了了,1.0
一片吗声,2.0
平底裤都亏成丁字裤了吧,2.0
天天都是惊喜,1.0
那些狗托怎么不出来吠了,2.0
看业绩炒股就是一大笑话！价值投,2.0
这么好的业绩，庄家却恶意做空，让他们去折腾，坚决不,2.0
海狗,2.0
废物就是废物,2.0
这个垃圾有大雷吗，大A涨四天，,2.0
啥时候跌停吧,2.0
中远港股跌3%,2.0
从未见过如此不要脸的股票,2.0
牛逼,1.0
被老外 玩的团团转， 这就是中国资本家,2.0
波罗的海指数突破3000多了，中远创下新低。真不是人！,2.0
已经找不到任何侮辱你的词了。,2.0
垃圾海王,2.0
的垃圾股性,2.0
真是烂泥扶不上墙！,2.0
垃圾就是垃圾，烂泥总是扶不上墙,2.0
海狗一般极限是五连阴，请熬过今,2.0
卧槽！又绿了！,2.0
大盘天天红，这垃圾天天绿,2.0
港股跳水了,2.0
大盘4连阳它4连阴[韭菜],2.0
天天阴跌,2.0
这么买中远海控，脑子坏掉了。,2.0
五连阴,2.0
狗,2.0
丢人现眼的狗痹,2.0
茫然无措,2.0
恶心他m给恶心开门，恶心到家了,2.0
一起来看中远海控和他的50万废物,2.0
的恶心,2.0
外面行情这么好，我套死在中海远,2.0
外面行情这么好，我套死在中海远,2.0
准备好，我要一千块砸跌停了,2.0
沉船了？,2.0
可以反弹了吧，指数已经反弹100,1.0
中远未来千元一股,1.0
股价不翻倍坚决不卖，等股东大会时，对所有议案一律投,1.0
为什么？明明知道正弦波正走向波谷，你们还挣扎那一点,2.0
加仓加仓[火箭][火箭][火箭][火,1.0
看情形这货又要不行。,2.0
股价不翻倍坚决不卖，等着股东大会时给它全部议题一律,2.0
中远垃圾,2.0
这种垃圾，只会天天跌,2.0
大盘都带不动你了,2.0
又被骗进来了[哭],2.0
下来吧，不要坚持了,2.0
每日一骂,2.0
大盘本次反弹止步于20日均线。。仍处于弱势低迷状态。,2.0
恶庄控盘,2.0
改名叫中远绿控算了,2.0
超度海控的管理层,2.0
这货不行呀，优质股等于低价股，,2.0
垃圾一个,2.0
@中远海控，温水煮青蛙，煮了一年了，再不捞起来都糊,2.0
不上30天理难容,1.0
调整了这么久，就不信一次反弹没有，抄底进入,1.0
谁TM又在砸，狗R的,2.0
业绩难道是假的,2.0
@中远海控，这股近期很难有反转了......,2.0
常见套路拉高出货，海狗就是这个德行，配合资金收割,2.0
要跌停就快点，七八个跌停也无所谓，整天磨磨唧唧像个,2.0
成仙股了？过气网红不如狗啊。,2.0
你们吐了吗把我恶心到吐了,2.0
太恶心人了。。。感觉像踩到了[惨!关灯吃面],2.0
中远海控，渣子中的渣子，整个板块都被他带偏了,2.0
实在没办法，买了这垃圾,2.0
天天都是低开低走高开低走，平开,2.0
天天高开低走,2.0
今天不错继续发力,1.0
昨天跑的都是赚，等底平仓。,2.0
哈哈，套几百股，补补吧,1.0
耐心等待，爆发就在这几天,1.0
拉高出货而已，散户好的,2.0
资金已准备好，下来继续买,1.0
一万手压的这么明目张胆？,2.0
今天有涨停的节奏,1.0
佩服你们，一边喊着跑一边慢慢建,1.0
争气啊，别下来了,1.0
万幸昨天走了你，今天早晨跌停刀,2.0
今天放量负7,2.0
庄家的吃相太难看，过低的筹码也难得到，这是一个血淋,2.0
海控，你伤害了股民的心，亏损的,2.0
哎，韭菜还在做梦了，好好站岗吧,2.0
没有下跌空间,1.0
这个票已经被各种股神坑了，有个,2.0
今天多跌一点……,2.0
【2022.05.12】上海港4月集装箱吞吐量已恢复到去年八,1.0
受涨价特大利好消息刺激。今天中远海控涨停了,1.0
极端压制太低，反弹力度必爆?,1.0
特大利好！国际海运指数昨晚又创新高！今天轮到A股国,1.0
今天最少跌5个点！,2.0
今天能稳住13.8都算你厉害的了,1.0
一年多的老船员了高点赚了四十一,1.0
真希望你有一日可以乘风破浪直上,1.0
按这个走势不会定向增发吧？按常理不可能啊，不差钱的,1.0
明天还有一点小利好,1.0
庄家在吸收筹码，切记切记不要抛了,1.0
这个股卖了就是瞎,1.0
波罗的海指数涨中运海控就必须涨,1.0
中远海控上海港，宁波港一箱难求,1.0
近几年航运业特景气，难说一两年,1.0
比茅台还挣钱的黄金奶牛＝中远海,1.0
中运海控比茅台还挣钱的上市公司,1.0
大家一定要坚持等到高分红,1.0
李大肖说了买好股得好报，我们大,1.0
锁死仓就是对庄对有力的打击,1.0
有二十倍上涨空间,1.0
中运海控股价必上200元一股,1.0
中运海控A股市盈率最底的股，有,1.0
买好股，有好报！嗯,1.0
明天海运逆势上涨！,1.0
还是那句话，每天买点只买不卖，,1.0
今天不涨明天该涨了吧,1.0
惊不惊喜，意不意外？,1.0
跌吧跌了好补仓[鼓掌],1.0
跟着做套就行了！！！！,1.0
投资是正理,1.0
牛逼,1.0
黎明前的黑暗,1.0
跟银行股一样了。稳盘的,1.0
冲冲冲冲冲,1.0
海控太稳了,1.0
为啥就是没人信呢北向目前就是求稳来来回回做T中远海,1.0
加油，突破今天最高点。,1.0
加油，突破今天最高点。,1.0
都开始骂了，很好很好，我入场了,1.0
看下股东，厉害了……他们想拉上,1.0
收盘时来一波涨停,1.0
今天加仓，怒买500股,1.0
加油涨,1.0
等待今天变盘！,1.0
分红分红,1.0
全仓杀入,1.0
越掉越买。你多掉点,1.0
今日大盘不差 今日补涨 涨停,1.0
资金搏弈红线向上,1.0
股吧发着特大利好，股价蹭蹭下跌,1.0
运价指数上涨！海控跌！,2.0
看到这股票信息，个人认为股价远低于目前价值；该公司,1.0
特大利好：美国准备采消部分中国商品加征的关税！,1.0
利好出口，今天1919收复15元。今天下午发力,1.0
特大利好中远海控,1.0
业绩好，成长块，股价低，分红更加大方！主力稳健，步,1.0
波罗的海海运指数昨晚又创新高了。今天轮到A股海运龙,1.0
好久都没有听到要坚守时间的玫瑰，这句超经典的话了，,1.0
明天涨停,1.0
今天会红盘，见好就收吧，别被北向资金耍着玩了,1.0
我本将心向明月，奈何明月照沟渠。,1.0
中远海控之抹不去的伤,1.0
明天肯定涨,1.0
日赚三个亿！今年它比“一哥”还能挣,1.0
周期之花能否花开二茬,1.0
今天抄底真爽，希望明天主力再来,1.0
明补涨可好！,1.0
5.10 大A终于走出独立行情！,1.0
5.10大A终于走出独立行情！,1.0
今天早上加仓了,1.0
今天早上加仓了,1.0
业绩好，增长快，股价低，分红令人羡慕嫉妒！逢低买入,1.0
来个涨停提提士气,1.0
今日目标一定要补缺,1.0
业绩好，增长快，股价低，分红令人羡慕嫉妒！逢低买入,1.0
大垃圾,2.0
超垃圾,2.0
垃圾,2.0
这是什么勾八玩意?,2.0
下午红,1.0
大家一起买，打爆空狗头,1.0
死气沉沉，交易清淡，,2.0
给点力，大盘都红了！,1.0
老赖股，业绩是怎么算的，应该好好查一查,2.0
14买一点[抄底][抄底][抄底][抄,1.0
14买一点[抄底][抄底][抄底][抄,1.0
回踩成功，可以反一波了。,1.0
长期投资，每一万元年赚五千不香吗，有分红就加仓，以,1.0
明明业绩这么好，怎么价格上不去,1.0
继续砸，越砸越补，老子不卖了，,1.0
大盘都红了  你有什么理由下跌,1.0
这股太脏了，业绩这么好却天天跌,2.0
今天千万别留这个缺口，那就完蛋了,2.0
涨，海狗苦；跌，海狗苦。,2.0
大单化小单大举扫货，行情翻倍可期！,1.0
大盘暴力发射了  海控 今日涨停,1.0
中远海控这货哪天不垫底就是奇迹,2.0
省子不卖我不卖！！！,1.0
不超过十五就可以买，超过十五就危险,1.0
最后一砸，即将启动，我就敢这样说,1.0
这就是股市的价值投资吗？,1.0
可以加速下跌趋势了，哈哈哈,2.0
衰股,2.0
太过分了中远海控,2.0
牛逼,1.0
今天低开就抄底,1.0
特大利好！波罗的海指数创新高了！今天中远海控涨停了,1.0
大涨,1.0
今天大涨,1.0
下跌趋势改变不了的，好好站岗吧,2.0
这下可好了，外围又暴跌了，海控,2.0
我靠这跌幅也太，…………夸张了。,2.0
明天可以抢筹码啰[大笑],1.0
缩量回调两天，仅仅是为了补一下缺口，就这简单。,1.0
热度到500才有希望,1.0
今天极致缩量，变盘在即了，估计明天一根大阴线直接砸,1.0
既然跌不动了，市盈率也低，我就不割肉了,1.0
要涨吗？,1.0
明天必涨3个点以上,1.0
中远海控具备长期投资价值，最近清仓的大资金应该会喜,1.0
反弹到顶了吗？？,2.0
只能等分红了！[怒],2.0
加油[呲牙][奸笑][鼓掌][俏皮][得意],1.0
今天超级缩量，有蹊跷[旺柴],1.0
这就是价值投资的真实写照，耻辱啊,2.0
这股都没大资金炒了，为什么大家,2.0
业绩这么好，不知道为什么不涨呢,1.0
钉子裤真不是人，自己是最大的空头还好意思说别人,2.0
中远海控，是真牛逼，真是浪费行情，股性都玩坏了,2.0
极度缩量，地价，反向蓄势待发,1.0
这行情你也能绿，翻船了？,2.0
就给我们散户赚点 拉1-2个点怎么样,1.0
海特都捅破天了，你还在地狱趴着,2.0
起飞,1.0
恶庄真萎琐，拉升股价这种事是不会做的,2.0
下午拉涨停[大笑],1.0
中远明天大涨,1.0
还是众望所归，一点人气都没了，,2.0
 跌停算了,2.0
还没濒临破产的中公抗跌,2.0
涨停理由找到了，海关总署：今年,1.0
别指望今天有大涨大跌，在等港股。,1.0
没有北向，这股变死股啊，国内基金都这么搓么？,2.0
知道了，不涨是因为我们没割肉,2.0
这么异常垃圾的表现，能不能举报,2.0
买入[滴汗][加油][大笑][鼓掌],1.0
悲哀呀,2.0
衰股,2.0
亏40%，想割了,2.0
今年目标价23+,1.0
早上快点下午涨板,1.0
没有沪股通A股迷失了方向,2.0
不信这股不涨,1.0
满！调整心态，不忘初心方得始终。[主力][看多][看多],1.0
厉害了，继续横盘出货,2.0
跌跌不休！烂股,2.0
再跌一分钱，缺口就补上了,1.0
海控，顶住,1.0
韩军:2022年一季报综述：航运盈,1.0
历史亏损弥补完毕，意味着现在的利润是真的赚钱了！,1.0
大涨,1.0
周一要涨，因为超跌反弹,1.0
股市就是圈钱，坑蒙拐骗偷之地。,2.0
加油[呲牙][奸笑][鼓掌][俏皮][得意],1.0
等马士基创新高了，这垃圾还在底部,2.0
这股还是值得投资的，主要是现金储备非常充裕，拿500,1.0
运价已经连续上涨了三个月，而且本周内又出现较大的上,1.0
本人预测8月中旬是最大的低，股价会到8-9元附近，留好,1.0
稳了，基本确定底部区域,1.0
10年位置不错，挂颗十字，就建个仓,1.0
运价连续十五周下跌,2.0
安全标的，机构一定会来抱团,1.0
如果敢跌到十二元再加一万股，跌到十块再加一万，再跌,1.0
警告各位投资者：不要赌远洋明年净利断崖式下降，至少,1.0
这个应该算利好吧,1.0
是一只好股没错，也热炒过，乐观,1.0
这特么全绿啊,2.0
底背离，不管它了，买！,1.0
不管涨跌，我都没有感觉了，毕竟被套太深,2.0
下跌趋势改变不了的,2.0
美元汇率直线拉升，这家伙赚美元,1.0
21在此！挺住！年底目标30！,1.0
昨天下午尾盘清仓，十个点够了，,1.0
海控阶段性行情正式开启！,1.0
大利好；超级利好修改分配增加送股方案！第一季度业绩,1.0
阶段性高点已出，研报配合机构作掩护，散户来接盘，向,2.0
技术性回调，补一下缺口。以免技术派专家老惦记着缺口,1.0
丅鬼占粧，价值投资艰难！,2.0
利好利空都是绿,2.0
愿你翻船，愿你早日翻船！！,2.0
跌停我买一万手,1.0
A股耻辱中远海控业绩利润第一领跌第一,2.0
研报一出，明天补缺！[赞],1.0
垃圾研报一堆，股价跌跌不休！,2.0
来来来，赶紧五个跌停走起,2.0
这股坏就坏在庄家上，涨－点咂一点！,2.0
看看中远海能再看看你，你就是一个扶不起来的阿斗，,2.0
股价如同泥牛入海,2.0
赶紧跌停，垃圾货。,2.0
任何利好都起不来了，真的，绝望,2.0
砸下来，这样下周北向才可以抄底，你们内资真厉害,1.0
这是空跌吗。这点交易量。把股价,2.0
只要一有证券公司推荐，保准跌。,2.0
美元大涨 照理 中远美元对接 应该 大涨啊,1.0
回购是利好，看好未来业绩。,1.0
中集都红盘了！快醒醒！,1.0
属实翘楚，永远跑不过板块，外围,2.0
涨四天调一天，正常！,1.0
中远海控，2倍市盈率，又有高分,1.0
这股有机会，业绩特养眼,1.0
哎这就很舒服，每天t一下,1.0
维稳股价，逆回购！,1.0
稀烂的垃圾股，已经无力吐槽！,2.0
今天奔涨停了,1.0
明天涨停了,1.0
明天涨停,1.0
又画回购大饼授权，主要是为高管股权激励股票拉高减持,2.0
价值回归之路漫漫其修远兮，年底,1.0
这个月美元升值百分之5。海运美金结算。你这业绩不是,1.0
估计中远要开启买买买模式了,1.0
中远海控会补缺口,1.0
加油吧,1.0
强于大盘，好好向上！,1.0
毫不犹豫，重仓远洋。,1.0
只有700股，今天14.91出了！明天低开可以接回来！,1.0
虽然涨不多，但主力资金进来了,1.0
t了两毛钱，还行,1.0
中远海控今天收盘守15元以上，后面继续看涨了？[赞][,1.0
明天跌停，回到梦开始时！,2.0
这么大的利好都不涨真垃圾,2.0
明天跌停才是你渣男本男[旺柴],2.0
下来吧！明天补缺口买回来,1.0
尾盘拉升,1.0
下来了，快跑,2.0
温和放量，站上20日线，继续向前,1.0
高位发套，，撤！,1.0
干爆空头,1.0
今天尾盘不跑的，明天全部闷杀，,2.0
干爆头,1.0
按照海控尿性明天要跌,2.0
这股票太好了，仅次于茅台！,2.0
特么的赶紧下来，又特么t飞了,2.0
欠点量[微笑],1.0
中远海控：万物皆周期，低估永不败，3个财务指标说明,1.0
这个价位我只管买入,1.0
中远茅必大涨，不接受反驳！,1.0
省大赚麻了,1.0
解放了小赚留下的发财[微笑][微,1.0
中远海特涨停了，中远海控也可能会涨停，因为这二股是,1.0
远洋是全市场唯一家手握的现金超过股价将要覆盖所有负,1.0
为了机构大资金低价位建仓抢筹，吧里的唱多火热贴全部,1.0
今天没管住手，又追高了…唉,2.0
远洋现价总市值2170亿元，是全市场唯一家手握的现金超,1.0
业绩太优秀，股价太拉稀！,2.0
【中远海控】真是太优秀了！！！,1.0
猜一猜，下午会不会涨停？,1.0
忠有海控应该是无风险的好股，经得起大风大浪考验，因,1.0
快跑快跑快跑,2.0
站上布林线中轨就好，压力位变支撑线。,1.0
从基本面和盘面来看，中远茅后市要大涨，大家珍惜！,1.0
放心，下午跌回来！,2.0
高开，跳空缺口,1.0
航运价格下跌厉害，股价后续应该大跌,2.0
利好出货而已。,2.0
拉高出货而已，哈哈哈，主力都在拆单走,2.0
垃圾15都上不去,2.0
给点力啊,1.0
不能有执念,2.0
价值投资最大的笑话，没有之一！,2.0
注意了，去年业绩这么好股价创新,1.0
反正我在海控里面赚了30个点了！[大笑][大笑][大笑],1.0
今日立夏，开启大涨,1.0
重视价值投资等于买股加了保险！,1.0
只相信中远系,1.0
美股海运板块涨幅第一！牛逼！如,1.0
价值投资需慧眼识珠！,1.0
高位利好是利空，相对低位利好应是真利好。,1.0
明天见红就走，这就是一坨,2.0
明天开始数板板！！！,1.0
中远海特(600428):业绩超预期涨停！！明天连板！,1.0
已全仓杀入中远，等待节后主力派,1.0
一季报点评：淡季不淡，有望全年维持高景气,1.0
中远海控——极华金玉抱素锦  孤山冷雨罩寒,1.0
吧里好热闹，机构打架，小散在一旁瑟瑟发抖,2.0
港股中远海控今天上午大涨3%以上。,1.0
今年50见！价值投资五月开始！如,1.0
上涨空间巨大的股票才是真正的好,1.0
已挂涨停买不知道能不能进去,1.0
已挂涨停买不知道能不能进去,1.0
大涨,1.0
开盘日来根大阳线放我出去,2.0
期待半年报能得到双丰收,1.0
星期四必涨5个点，不涨股友们可要生气了。,1.0
今年必上50,1.0
已改名：中远海泄已生效！,2.0
说声再见，后会有期。。。。,2.0
人气好高啊,1.0
人气怎么飙升到几十了？？,1.0
中远海控的价值发现！,1.0
大涨,1.0
这业绩杠杠滴，挺好，值得拥有,1.0
中远海控的管理层，令人汗颜！呼,2.0
是不是国字号的票真的不能玩?,2.0
如果没有机构参与，在大的利好都白费！,2.0
机构在做空！从长远看机构的观点是对的！,2.0
业绩是好，但是公司质地和九安比差太多了,2.0
几十亿的烂庄！,2.0
今年会上30,1.0
现在没有理由唱空了，都是利好了,1.0
分红方案很好，多了税多，大部分都是不满一年的,1.0
坚决打击中远海控做空者......,1.0
股价不上100天理难容啊,1.0
告诉大家一个喜讯，抖音没有一个宣传海运的，好事儿，,1.0
业绩好在中国有毛用，照样跌,2.0
马上涨到10000元每股,1.0
是不是非常吉利！！！！,1.0
报了一下业绩，新韭菜们就开始痒,2.0
北向抄底了,1.0
机构都跑光了，不过开盘肯定是涨的,1.0
大涨,1.0
可惜！今天没上仓位一点点底仓,1.0
上次发业绩把多少人套进去！机构在做空！看月线图！是,2.0
重大利好，完犊子，节后开盘一字跌停[韭菜][韭菜],2.0
这是我真正赚到钱的股，依旧看好，没发力而已就这样，,1.0
早点翻船吧，这票完全没有前途，,2.0
中远海控一季度净利同比增长78.73%,1.0
中远海控：一季度净利润276.17亿元 同比增长78.73%,1.0
【图解季报】中远海控：2022年一季度归母净利润同比大,1.0
大股东好样的！领惠投资是中运海,1.0
星期四会不会跌停[哭][哭][哭],2.0
可以涨停了吗,1.0
中远海控一季度净利润增长79% 数字化战略体现抗风险优,1.0
赚钱不分红的都是流氓,2.0
中远海控该价值重估了！,1.0
中远海控该价值重估了！,1.0
这个业绩有点不达预期喔，算是暴,2.0
利好出尽，要走了,2.0
业绩好，主力增加，散户减少，数据都可以啊，就是股价,1.0
中远海控发布一季报 归属上市公司股东净利润超276亿元,1.0
第一季度，营业额1055亿[发呆],1.0
业绩增速下滑，节后开盘跌停,2.0
每天赚三亿多[赞][赞],1.0
我还以为能来个回购的意外惊喜呢,1.0
中远海控：一季度净利同比增长78.73%,1.0
想不明白我20元买了中远海控之后就不涨了,2.0
一季报靓丽，二三季度股价会有不错表现。,1.0
海狗反转了么?可以加仓追么,1.0
五月五日值得期待！不排除一字涨,1.0
这股庄也是无能，不会涨的垃圾股。,2.0
高升了！！,1.0
我大控注定要超越海油，支持你[买入][买入][买入],1.0
套的散户太多，主力费了九牛二虎之力才站上十日线。,2.0
道阻且长，慢慢熬吧……,2.0
五一过后看业绩带来利好吧,1.0
好！强于大盘！,1.0
恭喜！今天跑赢了上证指数,1.0
果断入手,1.0
今年海狗跌幅远超大盘,2.0
这股全是散户，主力已放弃[空仓],2.0
我的要求并不高、跑赢大盘就好！,1.0
这轮反弹力度最小的股吧[大笑][,2.0
真就没有资金看得上吗，都是小单,2.0
跑不过指数！,2.0
16加油,1.0
我又回来了，长期看好，,1.0
现在不丢，节后会很惨。,2.0
全A最赚钱的还涨不赢板块！,2.0
涨停啊,1.0
海狗连大盘都涨不过了？,2.0
听说巴菲蛋来抄底了[微笑],1.0
真觉得海控还可笑！怒其不争啊！,2.0
不敢卖，怕一卖了就涨起来了,1.0
起飞了赶快上车,1.0
弱势股，单边下跌,2.0
所谓的价值就是笑话，所谓的海狗,2.0
海狗业绩利润超级好看！今天加仓,1.0
拉高出货而已，散户好天真,2.0
这货总是那么的垃圾，跑输板块及大盘,2.0
别卖，肯定涨,1.0
火箭发射,1.0
估值要修复，太低了。,1.0
给中远海控一点时间会给你惊喜！,1.0
大盘跌垃圾也跌，大盘涨垃圾也跌,2.0
回本了，终于回本了！14.45割了海控，出去2.4抄底太平,1.0
20倍大牛股，还有最后一波暴力拉升！！！,1.0
下午能拉说明业绩不错。。如果砸,1.0
不求涨停，只要你涨5个点就这么,1.0
要求严查上市公司财务报表是否造,2.0
要么就下来，要么就火箭吧,1.0
今晚公告1季度可能翻脸。10元见,2.0
长假回来，直接低开五个点，不解,2.0
感觉会跳水……,2.0
内斗的股是股民的灾难,2.0
人家海特天上飞，你在地里爬,2.0
周期股[大笑][大笑],1.0
买了这个垃圾，会被逼疯。,2.0
拿住别抛坚持不一定胜利，但不坚持啥也没有,2.0
調整差不多了應該漲了,1.0
难道一季报是亏损276亿,2.0
一季报肯定很好看！,1.0
人民币持续贬值，海运多以美元结,1.0
优秀,1.0
6个点的股息挺诱人,1.0
中远海控的价值有待重估！,1.0
海运业集中度提升，未来航运业前景看好,1.0
明天要是大阳过15，确认反弹趋势,1.0
明天收复十日线,1.0
预祝一季报暴涨开始[鼓掌][鼓掌],1.0
今天V是再次确认底部？还是14站不稳,1.0
都是散户在护盘，主力在砸盘，就这样还要收割散户,2.0
深不见底啊！看他怎样继续跌,2.0
大A勇敢一点，直接对拉！,1.0
低吸[滴汗][鼓掌][大笑][发呆],1.0
一只穿云箭千军万马来相见，万手,1.0
赶紧拉起来！我不允许这样萎靡不振，绩优股就该有个绩,1.0
一季预告后，拉个涨停，大资金迅速跑了，17砸到13，目,1.0
神仙股,1.0
主力拉升，没有悬念,1.0
强势涨停！,1.0
目前最处于跌深反弹的阶段，但重要的是我们自己对待持,1.0
你倒是不错,1.0
中海远控高业绩高分红,1.0
中海远控高业绩高分红,1.0
大盘持续上涨，海控跟着涨,1.0
中远海控，盈利那么牛，为什么就是涨不起来？有大佬可,2.0
做t一时爽，天天做t天天爽,1.0
中远海控看涨,1.0
今天海哥真有胀肚的可能，拭目以待！,1.0
中字头强势回归[赞][赞][赞],1.0
主力在试盘了，早上明显有异动,1.0
马上一季报业绩也行是要雄起了吗？,1.0
昨日洗盘 今日必定王者归来 涨停,1.0
大涨,1.0
航运板块稳涨了[大笑][大笑][大,1.0
希望之星啊,1.0
人生如棋，不能只看一时的得失，,1.0
海控今天涨停！,1.0
我的想法是，中远海控12以内放心建仓，仅供参考！,1.0
我一直在忍耐，一个字：等,1.0
保畅，保供,1.0
海控从前两天我就看好了，因为海控很多业务都是以美元,1.0
中远海控～价值重估倒计时！,1.0
若无乱市，何来阴熊,2.0
明天涨五个点就跑,1.0
被低估的好公司,1.0
波罗的海指数大涨7.4%[牛][牛][,1.0
坐稳扶好，他日必有补涨行情，别,1.0
10年一遇的行情，请一定逮住！！！,1.0
今天回了点血[哭],1.0
每次你盘尾拉升，第二天就没好事,2.0
明天低开低走，今天诱多,2.0
一只指数都跑不赢的股，还有什么,2.0
涨得好啊,1.0
大哥发点力,1.0
看来我的16解套日是真的遥遥无期,2.0
上涨拖后腿，下跌做先锋，垃圾本,2.0
海茅加油,1.0
反弹啊 下午涨停不,1.0
几块钱涨起的。涨得太多了，你还想如何？,1.0
今天收红，耐心等待,1.0
今天又是一地鸡毛,2.0
什么狗，一个涨停结束一切？垃圾,2.0
说业绩暴增，结果一个涨停后就这表现？！,2.0
16.2建仓一万股,1.0
去年51前清仓，今天又大仓进来了,1.0
因为涨停，一下冒出一大批乐观派,1.0
下周继续加速 暴涨10cm,1.0
中集集团集装箱产销量创历史新高，集装箱航运市场延续,1.0
55万股民狂欢！日赚3亿，2700亿海运巨头强势涨停,1.0
封板建了点仓，是福是祸听天由命吧,1.0
"这一波只要动了,剑指70元.....这是近期目标",1.0
喜悦并痛苦着,1.0
"本人持有它整整一年了,而且多个帐号都买了它..所以昨",1.0
2022年利润最少1000个亿，也能不错,1.0
风格轮换，业绩才是硬道锂！！！当大家都眼红觉得想追,1.0
价值投资永远不会过时！有点耐心,1.0
狗控也有涨停的时候[大笑][大笑][大笑][大笑],1.0
一个特级利好即将落地 A股4月大反攻？,1.0
一片欢声笑语,1.0
说得好，顶起来！,1.0
大家好，我是大舅哥，刚刚得到消息，下周海控拉升，今,1.0
大家好，我是大舅哥，刚刚得到消息，下周海控拉升，今,1.0
大家好，我是大舅哥，刚刚得到消息，下周海控拉升，今,1.0
抄底了抄底了,1.0
中远海控：集运价格持续上涨，高景气有望跨越 供给端,1.0
到14.4再补,1.0
抄底上上上[买入][买入][买入][买入][买入][买入][买,1.0
加仓,1.0
赶紧拉升，我要解放,1.0
暴打空头，这就是底啦,1.0
今天已经全仓了，要跌就跌卧倒不动,1.0
[抄底][抄底][抄底][抄底][抄底],1.0
强势啊,1.0
拉了，拉了，15.2抄底成功！！！！,1.0
今天港股要是红了，可就有意思了,1.0
俺胡汉三又回来了。,1.0
缺口以补。静等拉升。不怕别的，,1.0
把海控拉涨停！打爆空头！！！！,1.0
今天大快人心，给唱多的上了一课,1.0
业绩好有什么用？还不是跌成条狗,2.0
内裤都跌出来了,2.0
牛逼了，,1.0
要跌停的节凑吗？,1.0
主力加油啊！呼叫万手哥冲啊！[,1.0
让子弹飞吧,1.0
